recency,frequency,monetary
626,3,10.40
626,1,14.35
626,1,0.99
626,2,20.46
626,1,40.33
303,6,50.26
626,4,28.79
626,2,23.29
420,3,57.42
626,1,7.04
626,1,7.04
625,1,8.53
626,1,17.33
626,1,8.07
626,1,12.03
626,1,8.09
438,13,106.63
626,1,25.28
626,1,11.24
626,2,22.88
526,16,150.96
597,48,431.19
626,1,16.99
620,4,33.00
624,6,38.88
626,1,8.67
626,1,10.03
552,4,38.21
441,4,33.84
626,4,46.86
626,2,20.36
626,1,6.98
626,1,6.34
625,2,4.32
625,1,4.92
626,2,13.78
626,1,19.37
626,2,48.19
626,1,3.56
625,2,30.53
626,1,9.59
563,2,70.09
626,1,5.13
626,4,24.56
626,1,5.68
587,2,77.50
626,2,9.63
626,3,20.35
626,1,12.90
626,1,23.52
626,2,26.64
626,4,20.33
626,3,39.98
625,4,45.54
349,1,14.78
594,8,18.71
625,1,9.99
625,3,5.93
625,1,8.09
625,3,14.99
625,1,3.05
616,4,41.12
625,3,9.57
625,1,8.53
625,1,19.33
625,3,20.89
625,1,21.99
625,1,8.07
625,2,31.72
625,2,26.19
625,2,24.57
625,1,3.95
625,3,16.87
625,1,2.09
622,13,36.30
625,3,28.08
438,20,55.96
625,7,52.74
625,2,22.25
625,1,7.97
625,2,31.95
625,7,55.48
625,3,29.77
625,4,27.61
625,1,17.11
255,5,49.92
625,3,19.26
600,1,7.69
625,1,3.37
625,1,28.00
625,1,2.16
625,1,7.38
625,1,10.40
555,15,107.80
625,1,24.98
625,1,5.62
625,1,16.70
625,1,249.17
625,1,2.16
625,1,12.49
625,1,10.54
624,6,29.38
623,2,9.16
625,2,11.74
625,3,13.93
625,4,6.05
625,1,10.45
625,4,10.87
273,2,26.94
625,1,11.81
625,2,25.88
625,1,17.96
422,8,80.47
625,1,6.33
625,4,13.41
625,1,8.09
625,1,13.74
625,1,19.37
625,1,13.73
625,2,11.90
625,1,7.94
625,2,23.73
620,3,38.57
625,3,12.72
625,2,9.45
625,6,35.86
386,14,92.36
625,1,8.97
280,5,66.55
624,2,27.73
624,1,5.83
624,1,4.92
623,1,18.75
624,1,4.70
619,4,12.01
624,1,9.84
624,2,68.79
624,1,20.66
624,3,20.69
624,6,20.15
572,3,70.38
624,1,22.60
624,1,4.91
373,13,94.76
624,1,6.44
624,3,30.27
624,2,33.76
624,1,16.24
624,1,25.50
184,2,31.20
624,1,11.24
373,9,69.54
553,3,22.65
281,6,39.25
568,2,20.58
337,10,135.54
598,2,33.37
396,19,118.96
624,3,57.21
624,1,1.73
624,1,8.07
620,1,9.84
554,2,48.96
624,1,14.68
624,1,7.67
624,2,13.72
624,1,8.07
179,8,144.07
624,1,12.54
624,3,72.47
272,6,60.05
624,1,9.20
624,1,11.43
624,1,4.76
624,1,9.85
624,1,13.04
616,4,23.50
624,1,41.17
506,5,63.37
624,1,2.38
623,1,11.30
624,1,4.92
337,4,42.17
624,1,6.73
274,3,73.04
442,1,13.81
624,2,25.07
352,8,158.39
624,1,6.15
442,3,30.19
624,1,17.33
624,1,8.53
624,1,13.72
623,3,22.67
624,2,6.22
624,2,21.33
204,22,131.28
265,4,65.91
499,3,42.34
624,1,6.66
624,1,1.49
624,2,11.97
624,5,35.29
578,1,10.39
624,2,65.91
529,3,24.35
531,4,63.60
624,4,28.22
624,2,68.96
623,1,13.13
623,2,2.14
623,1,22.49
623,1,8.07
212,7,82.08
623,1,15.93
622,5,17.54
623,1,9.20
230,6,52.58
623,1,27.25
623,4,33.04
451,4,42.84
623,1,7.50
623,1,5.62
620,4,30.89
623,1,19.99
623,2,10.23
623,1,7.04
623,3,30.66
376,7,70.24
623,1,8.51
623,2,6.12
623,1,24.99
427,4,26.55
623,1,5.68
601,2,57.43
623,1,14.29
230,7,211.56
623,1,14.23
623,1,22.49
623,1,15.35
207,21,148.70
623,1,17.22
434,5,88.86
623,1,6.66
623,1,24.98
623,6,90.56
623,1,1.65
623,1,4.96
623,1,17.54
623,1,3.36
623,11,82.79
409,15,195.38
623,1,8.13
623,3,31.40
623,5,25.66
393,5,59.84
623,2,21.29
623,1,4.83
623,1,68.00
623,4,16.96
501,5,59.37
623,2,20.80
623,1,28.35
623,1,46.52
623,2,71.09
623,3,11.35
623,1,16.24
623,1,4.07
623,1,7.60
623,3,7.79
622,1,17.33
623,1,17.70
623,3,15.92
623,2,13.31
623,1,13.49
604,2,108.78
623,1,11.30
623,1,16.99
622,1,3.69
622,1,13.38
622,2,31.35
622,5,19.12
622,5,26.93
622,1,14.87
619,8,24.52
611,2,8.01
441,4,26.81
622,2,17.32
605,4,26.62
622,1,11.06
622,1,4.76
622,1,7.69
622,1,12.90
622,2,22.40
622,1,24.99
621,2,15.02
622,1,13.19
622,3,26.35
622,1,24.98
622,1,6.56
622,3,28.15
622,1,9.99
622,7,32.32
506,13,71.69
622,6,12.21
622,2,29.60
245,4,62.71
622,2,6.78
170,19,146.36
255,4,52.59
622,1,12.49
622,1,3.00
622,1,14.98
622,2,11.90
622,3,33.71
622,1,5.01
622,3,29.35
590,2,69.25
622,7,23.44
622,1,28.39
622,2,5.71
622,2,17.08
622,1,24.13
622,1,5.68
622,1,7.04
622,4,33.13
622,1,19.23
622,8,29.91
622,3,19.25
622,1,3.68
225,27,352.62
622,1,4.07
334,11,90.70
622,2,8.41
476,4,60.73
618,2,10.22
622,1,6.66
622,2,21.08
622,2,7.72
622,5,27.34
622,1,63.75
622,1,6.66
461,7,40.98
283,5,12.63
622,2,16.02
598,18,55.37
622,1,1.65
622,1,9.85
620,4,23.37
622,1,3.49
489,4,14.34
454,2,107.18
622,1,7.13
622,1,17.33
622,2,43.81
622,1,17.32
324,3,10.17
622,2,23.51
622,2,2.86
622,6,56.29
622,1,19.57
622,4,20.31
622,1,11.36
622,1,8.83
427,11,73.97
622,1,6.44
279,6,232.64
622,1,17.70
622,1,38.50
622,1,10.27
606,4,27.58
619,2,21.21
622,1,21.99
622,2,31.28
621,1,5.68
621,1,8.83
621,1,17.11
481,27,315.81
621,1,32.44
267,4,26.36
621,1,17.11
621,3,24.44
571,11,30.82
619,1,12.49
621,1,8.07
621,1,12.10
621,1,16.70
621,9,71.19
621,1,19.33
620,1,15.31
621,2,6.88
507,6,47.92
621,1,15.35
621,1,484.25
566,6,131.16
621,2,9.06
621,2,61.19
621,2,9.42
621,1,29.67
444,5,25.66
329,3,9.72
621,1,17.96
621,1,46.52
621,1,11.48
621,1,18.73
621,1,2.69
603,6,47.97
621,2,15.90
436,2,13.80
621,2,75.86
621,1,3.39
621,2,31.22
258,4,77.62
621,5,44.99
621,1,9.05
470,4,78.44
621,1,9.25
621,2,7.31
621,1,4.89
362,3,6.86
621,1,2.16
621,1,5.68
621,4,9.06
621,1,13.33
621,1,29.91
621,1,61.00
621,3,72.53
621,1,27.00
555,6,91.35
618,3,52.47
621,1,6.36
482,4,15.96
620,3,19.93
621,2,15.17
621,1,10.08
621,4,31.99
621,4,38.06
499,6,75.00
616,2,40.58
620,1,11.38
621,2,24.80
621,1,8.61
621,7,27.04
621,1,17.90
621,3,16.97
621,1,16.99
611,8,34.49
621,4,47.37
616,3,19.86
170,14,119.34
621,1,16.67
621,2,19.23
621,1,19.99
621,3,7.79
170,3,88.20
621,2,10.47
621,2,28.01
621,1,7.10
621,3,18.62
621,1,10.32
621,1,5.34
621,4,119.95
621,2,12.02
621,9,51.06
621,3,21.89
621,4,11.06
621,1,6.39
621,1,6.13
620,2,30.38
620,7,75.42
620,3,16.19
620,1,15.93
620,1,36.66
620,1,6.39
620,1,10.74
620,1,16.82
620,2,47.96
620,1,7.72
445,5,22.36
620,4,24.53
620,1,7.83
620,1,3.00
620,1,14.10
503,2,32.26
620,1,20.45
620,1,22.21
219,3,16.99
620,1,14.17
620,3,8.07
620,1,20.20
184,2,23.12
620,1,7.11
620,1,6.94
603,3,14.23
620,3,49.83
609,2,52.01
615,6,39.17
620,1,9.80
394,12,142.52
620,2,15.65
617,2,9.87
620,1,31.19
547,1,24.62
620,1,6.34
619,1,28.98
620,2,18.29
616,2,10.05
620,1,15.31
620,1,6.94
620,3,73.86
620,2,23.70
620,1,20.98
620,2,35.63
620,2,9.44
620,2,12.02
620,2,29.46
620,1,6.66
383,7,9.54
620,1,5.49
620,1,156.33
620,1,1.95
620,1,24.98
620,2,2.80
620,1,13.39
620,3,28.20
620,1,36.88
620,1,6.13
620,1,14.23
575,2,11.13
620,1,8.60
618,1,2.23
620,1,11.23
177,12,67.07
620,4,23.52
620,2,25.80
620,1,8.03
245,2,28.10
620,1,9.33
529,6,36.13
620,1,8.15
620,1,6.39
620,2,24.50
620,4,8.74
250,13,111.44
620,1,38.46
374,8,40.40
619,1,9.84
615,3,37.63
170,2,6.02
619,1,17.25
619,3,12.35
619,1,24.55
619,2,19.83
619,3,30.18
619,1,6.98
619,2,7.93
619,1,13.19
619,1,6.66
484,5,20.33
619,1,5.82
607,4,40.61
619,5,25.52
619,1,14.87
619,3,25.64
619,2,9.65
565,9,47.75
619,2,14.65
619,4,25.69
619,1,3.06
619,1,4.66
617,3,30.37
619,1,17.50
619,1,4.92
619,1,24.13
619,1,6.66
619,1,12.90
619,1,21.19
619,3,19.00
619,1,6.66
619,11,51.51
619,3,13.96
619,1,29.40
619,2,7.33
619,4,31.52
619,1,4.57
619,1,26.63
619,1,41.96
619,1,6.66
619,5,23.58
619,1,19.69
619,3,33.94
615,14,133.82
619,3,11.99
619,1,19.71
619,1,6.56
198,1,5.62
619,1,4.78
619,2,11.14
619,7,42.01
578,4,11.88
600,2,50.84
619,10,20.99
619,2,21.20
619,1,11.33
619,1,6.66
400,6,64.02
393,2,27.15
615,2,29.17
618,1,13.74
618,1,3.24
618,1,24.62
618,1,6.07
618,1,7.49
610,4,29.12
618,1,10.41
618,3,9.70
618,1,13.59
618,1,8.43
618,1,19.78
590,3,21.72
618,2,30.03
618,1,11.24
618,8,57.81
612,2,11.56
618,1,2.38
618,3,8.63
456,2,35.97
411,2,8.36
178,27,196.24
618,2,33.70
618,1,13.35
618,1,18.95
618,2,12.61
618,3,19.04
221,3,45.34
618,1,24.62
506,11,77.68
618,1,15.35
618,2,13.28
618,1,24.98
618,1,1.44
618,1,5.57
412,11,54.15
618,2,24.50
306,2,37.46
618,2,7.14
618,1,19.61
618,2,55.79
618,1,2.16
618,1,13.84
618,2,26.73
618,1,3.56
224,20,115.82
618,6,17.69
618,2,26.27
618,3,16.90
618,1,10.40
617,1,22.49
618,1,23.52
618,1,14.98
618,2,16.58
618,2,16.23
618,1,5.70
618,2,7.85
618,1,6.56
618,2,7.03
618,1,12.49
618,1,10.76
618,2,48.26
618,1,9.99
371,23,181.18
617,1,2.33
617,1,28.35
617,1,14.51
617,2,8.20
617,1,5.98
617,1,2.39
615,8,17.47
617,1,7.67
617,1,9.59
617,1,12.90
617,1,7.72
617,8,29.72
617,1,9.53
617,1,6.66
617,2,12.78
617,2,17.11
617,1,8.53
617,1,4.76
617,1,19.33
617,1,17.96
617,1,17.11
617,1,6.66
617,1,17.56
565,4,42.96
617,1,9.06
617,2,19.47
617,1,41.96
617,1,13.33
614,2,57.24
617,5,11.67
617,1,12.90
616,3,26.45
356,5,90.94
617,1,15.26
617,3,9.39
617,1,6.60
617,1,18.08
617,1,7.82
553,12,95.73
617,1,12.03
617,2,17.37
617,1,17.70
616,3,110.45
617,2,17.10
266,2,14.81
617,1,3.25
617,1,8.98
617,2,11.24
617,3,11.75
569,8,95.19
617,1,8.88
534,2,65.20
190,42,192.46
617,1,2.63
616,3,36.39
617,1,15.93
617,2,19.04
606,2,10.03
617,5,22.06
617,1,17.22
617,2,14.29
617,1,26.37
617,2,10.82
617,1,4.19
617,1,4.07
562,3,80.41
617,1,12.90
617,1,6.40
352,7,47.43
617,4,37.16
617,4,58.03
617,1,35.67
617,1,9.99
238,4,35.11
617,1,4.50
617,2,16.33
617,1,38.50
214,2,34.79
362,17,287.24
617,1,21.99
616,2,17.16
617,2,42.22
617,2,8.03
311,31,108.21
327,12,75.23
617,3,29.96
617,3,64.96
617,1,9.25
617,3,18.18
617,1,12.69
211,6,157.68
616,1,44.31
616,1,29.40
616,1,5.62
450,3,121.89
616,1,10.42
220,4,46.52
616,2,6.12
616,1,34.48
616,2,2.05
616,2,10.47
616,2,19.79
616,3,8.34
616,3,20.54
616,1,19.18
616,1,-2.86
616,2,53.04
616,1,3.68
616,1,18.74
616,1,13.59
616,3,19.30
498,2,157.23
616,1,9.25
616,1,11.37
616,1,29.13
616,3,14.23
616,1,26.63
616,1,13.59
616,1,25.28
499,5,50.14
362,4,79.88
616,5,32.14
538,2,37.33
609,3,20.78
616,2,5.86
616,1,2.78
616,1,12.90
616,1,8.35
616,1,40.32
616,1,34.75
615,3,18.97
287,9,40.41
616,4,20.76
616,1,1.06
616,2,23.06
615,5,30.69
616,1,7.61
616,1,9.25
616,1,3.80
616,1,15.93
290,7,79.82
377,3,18.69
616,1,12.90
616,2,24.40
616,1,12.49
616,3,85.13
616,4,29.14
616,3,23.94
616,2,28.53
579,5,19.61
616,1,4.70
193,36,264.12
615,9,157.13
502,6,42.45
598,2,41.61
615,10,32.43
615,1,7.79
615,1,7.72
248,8,50.43
589,8,52.54
486,8,108.06
615,1,28.35
615,3,6.88
615,1,4.07
615,5,26.36
611,7,35.03
615,1,12.49
615,1,18.72
615,1,21.99
443,10,110.17
615,4,32.88
615,1,19.60
615,2,66.55
432,3,31.55
528,4,60.51
615,1,32.48
601,8,80.40
614,3,44.06
615,3,19.58
615,5,121.57
615,19,52.67
614,2,14.74
615,1,1.98
615,2,34.44
615,2,17.48
615,1,7.28
615,1,4.81
615,1,7.97
172,2,58.29
615,1,21.57
615,2,11.10
615,8,41.84
252,14,337.22
615,2,24.50
615,3,13.54
615,2,23.11
615,1,9.81
615,1,4.83
287,16,79.18
615,1,17.22
515,6,45.85
615,7,63.40
590,8,94.85
615,1,6.00
615,1,7.97
615,1,21.24
609,1,16.65
615,1,7.78
615,1,101.83
615,1,58.29
615,1,4.70
614,1,14.73
614,4,26.30
614,5,58.10
614,1,10.39
614,1,4.74
614,1,15.30
614,2,20.95
614,1,17.96
614,1,16.65
614,1,8.53
614,2,9.30
614,2,10.50
614,1,7.53
614,1,10.14
614,2,59.54
282,12,133.37
614,6,22.64
613,2,15.09
614,1,85.59
614,2,10.66
614,2,24.50
510,4,188.14
614,3,18.61
332,20,158.43
614,1,18.25
614,5,32.43
614,7,18.93
614,11,112.47
614,2,11.50
614,3,25.21
614,4,57.43
614,6,34.82
614,1,1.73
614,2,20.18
275,9,67.03
614,2,27.00
503,2,105.02
611,5,44.14
613,2,8.99
613,1,4.45
613,1,7.79
613,1,14.99
613,2,43.99
613,1,16.80
613,1,4.09
613,1,8.75
613,1,8.63
440,4,63.04
613,2,18.42
613,1,7.69
245,6,27.83
613,1,5.81
589,4,21.19
613,1,23.87
613,1,11.07
171,8,19.13
613,1,24.98
587,5,42.29
613,6,33.85
287,2,10.07
613,1,24.98
613,6,53.24
613,1,2.55
613,5,14.70
258,2,51.63
613,5,11.91
613,1,27.82
613,1,6.60
613,1,1.98
613,1,9.13
613,2,15.81
613,1,6.05
613,2,17.61
605,9,69.11
613,3,27.80
613,1,5.13
613,2,21.89
613,2,1.94
612,2,4.44
613,1,23.31
613,1,9.15
613,2,21.08
613,4,64.21
600,1,20.80
613,1,40.32
600,9,56.42
612,1,6.44
612,2,53.08
612,1,10.54
612,1,15.93
406,7,50.46
235,2,27.68
612,1,21.86
566,3,39.61
612,1,27.61
612,4,10.23
315,7,38.32
176,9,350.06
587,4,33.28
612,4,61.77
612,1,2.22
612,1,14.17
612,1,7.54
612,1,13.30
612,1,14.17
612,1,15.68
612,1,3.13
612,1,5.84
612,5,11.32
609,2,49.80
542,2,19.99
612,1,9.33
612,1,6.23
612,5,61.08
484,2,23.16
612,1,20.91
523,3,22.06
612,1,3.54
612,2,4.51
612,2,20.16
612,4,37.95
612,1,74.96
575,1,24.60
612,2,24.18
612,6,17.13
612,1,10.40
612,1,5.70
612,1,3.45
611,1,14.57
585,4,48.72
612,2,6.40
611,3,38.09
611,1,7.37
611,3,20.52
269,22,147.13
578,1,21.20
611,1,8.77
611,3,25.61
611,1,17.89
611,1,5.53
611,1,7.90
290,52,272.02
611,1,9.13
611,1,13.32
611,1,44.31
611,1,17.46
611,2,9.44
611,1,17.11
610,2,23.37
611,1,30.80
611,1,25.73
611,3,10.89
611,1,22.21
611,2,11.24
611,2,36.05
611,1,1.32
611,1,6.10
611,1,10.39
611,6,38.73
611,1,5.19
611,1,68.90
609,1,17.25
408,5,47.15
442,2,55.39
611,1,3.89
611,3,43.84
302,5,38.98
444,2,14.29
611,2,26.99
611,1,4.44
610,1,3.69
611,2,7.38
611,1,13.61
237,2,23.80
611,1,9.30
542,2,34.33
611,1,7.47
611,1,63.46
610,1,146.88
199,3,38.57
611,1,6.59
610,3,15.73
611,2,24.50
611,1,7.26
611,1,16.80
610,1,9.05
611,1,7.28
610,4,105.42
499,5,50.42
610,1,16.65
610,1,8.96
610,5,29.80
610,3,69.21
610,4,23.82
610,3,28.90
610,1,11.76
610,1,2.48
610,1,16.29
330,6,45.94
610,2,6.98
610,3,39.23
610,1,9.13
610,1,6.45
610,1,4.02
610,1,30.50
610,1,7.17
610,2,15.44
610,1,21.08
610,2,28.80
610,1,29.17
610,3,21.64
610,1,7.37
610,1,14.61
252,4,21.06
608,1,11.52
610,2,21.94
610,3,23.79
247,4,27.66
599,6,19.19
580,3,55.57
610,1,25.33
610,2,40.04
193,3,50.54
344,5,52.85
610,1,13.17
610,2,20.16
610,1,11.96
610,1,22.46
610,1,7.50
610,2,39.31
610,1,42.28
609,1,16.65
609,1,14.49
609,1,41.65
609,1,13.79
609,1,4.99
609,5,14.44
609,1,6.65
609,3,52.52
609,6,35.24
609,1,13.67
609,1,29.98
609,1,7.47
609,1,68.90
359,2,39.87
609,4,17.90
609,1,39.90
609,1,6.39
609,1,5.53
283,2,45.94
609,2,23.67
609,1,4.66
609,2,4.56
609,1,7.26
591,4,22.72
609,2,42.66
609,1,3.97
609,7,12.20
609,3,14.70
314,12,62.69
609,1,9.52
609,1,6.11
519,5,19.92
609,2,23.12
609,1,2.93
585,18,39.10
609,1,16.80
609,2,29.13
609,5,88.30
524,5,45.06
609,1,27.82
609,1,16.65
506,1,13.30
609,2,83.20
609,1,9.98
609,4,49.00
609,2,2.31
609,1,27.90
609,1,8.67
609,1,14.56
281,17,381.10
609,1,16.65
609,6,45.74
600,3,42.79
609,3,22.19
609,2,27.76
608,1,17.96
319,3,11.85
601,2,33.23
609,2,14.65
609,4,26.27
606,3,25.09
609,1,19.37
609,1,12.88
609,1,17.11
608,2,2.12
608,4,27.22
608,1,13.32
608,1,11.17
608,1,21.99
608,1,95.75
608,1,2.76
608,2,19.00
608,1,17.11
608,5,10.43
608,2,26.54
608,3,15.90
608,4,18.63
608,2,17.51
608,2,46.37
436,13,130.19
587,2,49.96
608,10,14.13
608,1,82.60
607,5,60.45
608,1,13.61
548,3,140.20
608,1,8.17
608,2,22.32
608,3,37.26
608,2,29.99
608,1,17.75
605,1,6.39
608,1,6.45
608,1,16.65
608,1,10.22
608,1,5.32
608,5,54.61
509,2,30.57
608,1,10.43
527,4,52.05
608,1,11.51
608,1,11.96
608,2,9.48
608,1,55.98
187,4,68.77
608,1,0.99
608,1,24.98
582,4,61.14
607,1,11.83
607,6,19.03
576,3,20.09
607,1,4.32
607,2,27.89
607,2,12.57
607,1,9.27
607,1,2.64
607,3,7.92
223,9,46.69
604,1,35.30
605,2,39.10
386,2,43.44
283,2,38.11
603,4,26.84
607,6,9.15
607,1,24.98
607,1,9.67
607,1,1.32
607,4,27.50
607,2,30.97
389,4,21.53
222,4,25.92
607,1,4.92
607,1,1.22
607,1,82.60
607,3,38.76
274,6,67.07
607,1,23.27
205,2,34.08
591,11,234.95
383,4,71.84
607,4,22.53
607,1,7.87
195,2,21.48
607,2,6.17
283,11,84.35
607,1,21.65
607,1,7.69
607,1,66.25
607,1,2.67
607,1,17.22
606,1,40.32
594,1,27.82
606,1,4.28
606,1,72.95
606,1,5.53
510,2,17.26
606,1,8.96
606,2,9.51
605,3,10.99
606,1,15.56
606,1,8.49
606,1,5.95
606,1,25.60
606,1,24.98
602,2,31.56
606,1,6.45
606,3,6.19
606,1,9.33
606,1,13.51
606,1,26.65
553,2,103.95
606,1,34.17
606,1,5.83
262,5,67.05
606,1,36.66
606,1,25.44
602,2,13.38
606,1,3.91
606,2,26.12
606,1,11.67
606,1,9.30
606,1,13.64
596,3,70.09
606,1,23.18
606,1,9.58
606,3,13.47
606,2,17.99
606,1,24.98
606,1,16.98
606,1,4.13
289,7,51.72
603,2,57.83
606,1,3.21
606,1,39.89
606,1,26.47
606,1,6.62
606,1,11.55
411,5,90.35
606,1,7.69
601,2,52.13
606,2,95.76
262,3,13.05
606,1,21.49
606,7,28.50
606,1,19.03
606,3,35.58
605,11,23.64
605,1,30.80
606,1,12.34
311,15,58.42
606,1,14.17
606,1,18.81
606,2,14.85
605,4,22.36
605,1,17.11
597,2,37.50
605,1,21.51
573,3,37.16
605,1,24.98
605,1,7.30
605,1,2.96
605,1,5.93
605,2,26.21
605,1,29.60
605,2,20.07
599,3,49.63
605,1,50.18
605,1,16.65
605,4,71.74
605,1,30.58
605,1,1.91
604,2,6.98
284,22,75.34
490,4,33.32
527,4,88.28
605,1,13.61
605,2,25.97
605,1,9.09
499,10,42.80
605,2,10.03
605,1,24.98
280,3,41.08
605,1,2.69
605,2,48.35
605,1,11.99
605,1,6.99
605,1,26.63
507,3,42.16
328,4,17.83
602,5,32.62
605,1,124.96
605,1,17.11
605,3,19.61
605,1,20.80
605,3,28.76
605,4,43.61
604,3,17.51
604,1,21.65
604,1,3.23
603,4,23.24
604,17,25.14
604,1,24.18
604,1,27.82
604,1,5.01
604,1,7.51
604,1,3.88
604,2,13.37
416,1,4.34
604,1,55.99
178,30,222.97
431,5,94.49
302,5,39.50
604,2,22.22
604,1,4.06
604,1,26.14
604,1,7.37
604,1,9.16
604,1,8.77
401,4,22.09
604,3,62.60
604,9,24.76
604,1,32.85
604,1,3.32
604,3,18.77
604,1,13.51
604,3,6.13
604,1,23.97
604,1,7.30
604,2,8.23
599,4,21.46
604,1,26.25
604,1,7.60
604,1,7.78
604,1,14.97
604,1,7.78
604,1,26.37
604,1,10.07
604,1,13.25
604,1,21.65
604,3,33.85
597,1,3.95
208,33,496.27
353,4,42.43
604,4,36.73
604,3,16.48
604,1,7.30
591,1,31.50
407,10,173.52
604,3,44.29
603,1,16.05
594,1,21.09
447,13,224.38
603,1,17.05
603,3,10.46
603,1,8.53
603,2,20.78
603,1,21.65
603,1,17.21
568,2,13.76
603,1,8.15
603,2,18.58
253,5,36.22
603,1,26.47
603,1,16.65
603,1,11.39
603,1,4.99
603,1,10.39
326,1,23.03
603,1,24.98
603,2,8.10
170,7,45.83
603,2,17.29
603,1,12.37
603,4,70.78
603,1,7.39
603,1,16.66
403,10,239.32
603,1,5.81
603,1,6.63
603,2,14.81
587,2,27.67
603,1,7.47
603,1,20.66
603,3,41.89
603,1,18.81
603,2,32.72
445,8,49.64
387,9,81.92
603,1,16.65
603,1,3.66
377,17,148.52
602,1,6.94
603,1,2.79
502,4,41.40
603,4,7.95
603,1,18.32
603,1,14.10
603,1,20.66
603,1,14.30
603,2,2.38
603,2,6.39
603,1,20.66
603,2,8.44
603,1,7.81
603,1,24.60
602,5,4.17
537,3,58.99
340,14,160.69
602,1,12.19
602,1,107.00
455,3,34.41
602,2,25.38
602,2,19.24
602,1,20.17
602,1,99.67
602,2,4.92
602,11,189.53
602,2,68.39
602,1,54.39
316,2,27.07
599,3,55.55
601,10,191.22
602,1,12.11
602,1,5.62
602,1,9.30
597,4,39.91
602,1,1.14
602,1,1.78
602,4,34.19
602,1,3.95
602,1,24.55
370,3,27.35
602,2,15.61
602,1,8.34
602,2,40.70
549,6,18.83
602,1,68.90
602,1,21.99
602,4,49.22
602,1,8.10
602,1,33.31
602,1,7.47
598,1,82.60
602,1,7.53
602,1,15.38
405,2,43.93
602,2,34.46
602,1,33.31
501,7,71.88
585,1,2.44
599,5,63.67
602,2,10.11
602,5,25.94
601,5,85.48
601,1,8.31
601,2,16.04
601,2,28.78
329,9,36.74
601,1,24.98
571,3,39.93
601,1,21.99
601,1,17.10
601,2,38.59
601,1,2.98
172,12,107.95
601,1,21.99
600,1,16.30
601,1,4.51
581,2,49.96
601,3,18.43
601,1,19.99
601,1,27.67
568,2,37.48
601,1,9.33
601,5,136.49
601,1,6.65
601,4,29.64
599,5,105.36
601,2,13.90
601,4,29.55
600,1,16.93
601,1,19.17
601,1,5.80
601,1,68.90
601,5,30.97
601,1,6.88
597,2,15.54
601,1,11.96
552,3,36.92
601,1,18.23
601,1,14.78
601,1,20.80
584,11,74.19
601,1,33.31
600,1,5.77
600,5,7.37
577,2,47.73
600,1,7.30
600,1,9.40
600,4,15.04
600,1,16.65
600,1,12.59
490,2,108.67
600,1,24.98
600,1,4.63
600,3,26.90
600,2,13.90
600,2,13.95
600,2,61.00
600,1,25.28
600,2,11.03
401,7,66.08
282,4,25.98
600,2,21.43
600,1,13.51
600,1,7.98
600,4,135.93
600,1,9.80
600,1,11.99
600,2,15.67
583,2,17.78
600,1,24.55
600,1,26.47
600,1,36.66
600,1,12.34
600,2,10.26
224,6,53.67
600,1,23.31
600,3,13.89
600,3,21.55
600,1,3.28
600,7,51.93
230,43,517.13
600,1,21.99
600,1,19.74
600,1,33.12
600,1,3.89
600,3,28.39
489,3,39.46
570,2,33.17
600,1,7.24
551,6,81.16
328,2,17.29
570,2,26.24
600,5,18.67
600,1,4.13
599,1,19.99
599,2,3.10
599,1,16.65
599,1,10.22
599,1,1.06
599,5,40.09
599,1,5.67
382,5,36.41
599,1,17.81
599,3,24.22
586,5,60.52
599,1,7.69
599,3,115.49
599,1,49.30
312,3,55.06
599,1,4.42
599,2,6.66
599,5,45.38
599,1,17.11
599,3,17.38
599,2,5.42
599,8,299.56
599,1,66.32
599,1,33.33
599,1,3.28
571,4,35.93
548,2,9.07
598,1,21.99
599,1,20.80
599,1,28.80
599,7,67.03
599,1,3.55
429,5,53.59
599,2,29.43
584,2,3.81
599,1,24.98
598,1,29.29
599,1,20.22
599,2,23.88
599,1,5.53
599,1,18.81
599,1,6.55
599,1,10.08
599,3,13.95
599,2,48.24
570,2,7.90
598,1,27.51
598,1,23.12
595,2,51.74
598,2,9.68
598,1,20.80
598,1,14.30
493,2,24.21
598,1,9.80
598,1,7.50
520,5,40.18
598,2,62.60
598,1,8.34
598,2,73.94
598,2,34.29
598,7,22.88
598,3,56.70
598,1,25.28
496,3,127.70
598,1,32.00
598,4,17.78
598,1,19.66
501,3,35.53
598,4,70.31
598,1,8.63
598,1,17.53
598,1,5.10
589,1,11.30
598,5,69.82
598,2,15.99
598,1,33.32
263,8,239.58
598,1,5.62
598,1,11.96
598,1,12.39
401,2,56.08
598,2,24.74
598,8,8.73
565,2,13.91
169,8,70.80
532,4,33.86
598,7,23.52
598,1,16.65
598,3,24.57
598,1,28.80
598,1,5.93
598,1,8.06
598,2,24.45
598,1,1.98
598,1,5.58
598,5,13.51
598,1,8.10
598,1,6.28
345,11,217.49
598,4,22.81
597,1,6.05
597,1,18.60
597,1,3.32
597,1,27.82
596,4,9.86
593,1,18.45
597,2,36.19
597,3,38.38
597,3,19.55
597,1,23.12
330,10,69.86
597,1,10.08
597,1,32.78
597,2,9.62
596,1,16.30
597,1,16.65
597,1,23.12
584,3,103.10
582,2,159.62
597,1,24.62
597,8,23.09
597,1,18.50
597,4,22.83
510,3,25.13
597,1,24.55
552,6,64.82
597,2,55.48
597,2,8.84
188,2,40.68
